kadalu,kadalu,A lightweight Persistent storage solution for Kubernetes / OpenShift / Nomad using GlusterFS in background.,https://github.com/kadalu/kadalu,84,553,19,523,2019-07-10,2023-03-20
datahub-integration-examples,SAP-samples,"Example operators, pipelines, and Dockerfiles for SAP Data Hub showing how to connect to different sources or how to perform certain tasks.",https://github.com/SAP-samples/datahub-integration-examples,30,34,16,146,2018-12-21,2023-02-13
analytics,typhon-project,,https://github.com/typhon-project/analytics,0,1,14,344,2019-04-05,2022-11-16
ibm-cert-manager-operator,IBM,Operator used to manage the ibm cert-manager service,https://github.com/IBM/ibm-cert-manager-operator,18,6,10,158,2020-01-14,2023-03-20
kube-cleanup-operator,lwolf,Kubernetes Operator to automatically delete completed Jobs and their Pods,https://github.com/lwolf/kube-cleanup-operator,100,423,14,91,2017-09-05,2023-02-06
around-dataengineering,abhishek-ch,A Data Engineering & Machine Learning Knowledge Hub,https://github.com/abhishek-ch/around-dataengineering,214,1006,84,312,2020-09-18,2022-10-17
k8s-apply-lib,cloudogu,A go library to apply generic resources to a Kubernetes cluster,https://github.com/cloudogu/k8s-apply-lib,0,0,12,54,2022-06-01,2023-03-03
cassandra-operator,pantheon-systems,operator for managing cassandra clusters,https://github.com/pantheon-systems/cassandra-operator,5,12,49,15,2018-10-22,2023-01-07
crossplane-service-broker,vshn,Crossplane Open Service Broker API,https://github.com/vshn/crossplane-service-broker,0,17,12,156,2020-12-03,2023-03-16
landscaper,gardener,Development of Landscaper - A deployer for K8S workloads with integrated data flow engine.,https://github.com/gardener/landscaper,27,36,13,1114,2020-05-06,2023-03-21
ari,CyCoreSystems,Golang Asterisk REST Interface (ARI) library,https://github.com/CyCoreSystems/ari,58,147,20,672,2014-11-30,2023-03-08
csi-operator,openshift,Operator for the ocp-csi bridge,https://github.com/openshift/csi-operator,11,7,10,128,2018-08-31,2023-03-14
spring-cloud-vault,spring-cloud,Configuration Integration with HashiCorp Vault,https://github.com/spring-cloud/spring-cloud-vault,138,260,34,636,2016-02-11,2023-03-04
faas-netes,openfaas,Serverless Functions For Kubernetes,https://github.com/openfaas/faas-netes,465,2030,43,1359,2017-07-23,2023-03-20
kubernetes-mixin,kubernetes-monitoring,A set of Grafana dashboards and Prometheus alerts for Kubernetes.,https://github.com/kubernetes-monitoring/kubernetes-mixin,526,1762,48,1098,2018-04-24,2023-03-15
awesome-tunneling,anderspitman,List of ngrok alternatives and other ngrok-like tunneling software and services. Focus on self-hosting.,https://github.com/anderspitman/awesome-tunneling,406,8271,135,142,2020-09-16,2023-03-15
nomulus,google,Top-level domain name registry service on Google App Engine,https://github.com/google/nomulus,275,1604,65,4318,2016-02-29,2023-03-20
csi-driver,hpe-storage,A Container Storage Interface (CSI) driver from HPE,https://github.com/hpe-storage/csi-driver,47,45,15,382,2019-07-16,2023-03-17
gke-operator,rancher,,https://github.com/rancher/gke-operator,16,7,24,200,2021-01-08,2023-02-25
absent-metrics-operator,sapcc,Absent Metrics Operator creates metric absence alerts atop Kubernetes,https://github.com/sapcc/absent-metrics-operator,0,6,34,377,2020-07-19,2023-03-16
easemesh,megaease,"A service mesh implementation for connecting,  control, and observe services in spring-cloud.",https://github.com/megaease/easemesh,49,460,20,226,2021-02-01,2022-12-02
golem-workshop,syseleven,MetaKube Workshop Golem,https://github.com/syseleven/golem-workshop,18,45,15,389,2019-05-03,2023-03-18
cis-operator,rancher,,https://github.com/rancher/cis-operator,24,33,63,124,2020-08-14,2023-03-14
helm-charts,temporalio,Temporal Helm charts,https://github.com/temporalio/helm-charts,212,169,21,303,2020-03-20,2023-03-17
k8ssandra-operator,k8ssandra,The Kubernetes operator for K8ssandra,https://github.com/k8ssandra/k8ssandra-operator,45,75,12,464,2021-06-11,2023-03-21
cluster-dns-operator,openshift,The Cluster DNS Operator manages cluster DNS services for OpenShift,https://github.com/openshift/cluster-dns-operator,77,35,22,629,2018-08-16,2023-03-14
rukpak,operator-framework,RukPak runs in a Kubernetes cluster and defines APIs for installing cloud native content,https://github.com/operator-framework/rukpak,31,38,14,435,2021-06-01,2023-03-03
krane,appvia,Kubernetes RBAC static analysis & visualisation tool,https://github.com/appvia/krane,30,580,17,140,2018-12-28,2023-03-15
app-services-openshift-console-plugin,redhat-developer,OpenShift UI Console Plugin for RHOAS (Fork of https://github.com/openshift/console),https://github.com/redhat-developer/app-services-openshift-console-plugin,3,1,20,19934,2021-01-11,2022-11-08
azure-ad-pod-identity-app,giantswarm,Azure AD pod identity helm chart for Giant Swarm clusters,https://github.com/giantswarm/azure-ad-pod-identity-app,4,1,13,120,2020-06-18,2023-03-15
reply-urls-operator,hmcts,A Kubernetes Operator that syncs Kubernetes Ingresses with one or more Azure App Registration's web reply URLs,https://github.com/hmcts/reply-urls-operator,0,3,12,286,2022-08-18,2023-03-18
rpaas-operator,tsuru,RPaaS operator manages reverse proxy as service instances inside a Kubernetes cluster,https://github.com/tsuru/rpaas-operator,21,28,13,614,2018-06-28,2023-03-07
tackle-controls,migtools,Tackle Controls Application,https://github.com/migtools/tackle-controls,7,2,10,75,2021-01-27,2023-03-06
Penetration_Testing_POC,Mr-xn,渗透测试有关的POC、EXP、脚本、提权、小工具等---About penetration-testing python-script poc getshell csrf xss cms php-getshell domainmod-xss csrf-webshell cobub-razor cve rce sql sql-poc poc-exp bypass oa-getshell cve-cms,https://github.com/Mr-xn/Penetration_Testing_POC,1718,5098,237,1747,2019-07-24,2023-03-19
OpenSLO,OpenSLO,Open specification for defining and expressing service level objectives (SLO),https://github.com/OpenSLO/OpenSLO,46,1133,36,288,2021-04-27,2023-03-15
operator-registry,operator-framework,Operator Registry runs in a Kubernetes or OpenShift cluster to provide operator catalog data to Operator Lifecycle Manager.,https://github.com/operator-framework/operator-registry,225,181,20,1122,2018-10-09,2023-03-13
egeria-k8s-operator,odpi,Egeria Kubernetes operator,https://github.com/odpi/egeria-k8s-operator,1,10,13,121,2020-08-14,2023-02-25
kafka-sink-azure-kusto,Azure,Kafka sink for Kusto,https://github.com/Azure/kafka-sink-azure-kusto,19,36,19,313,2018-09-02,2023-03-16
verrazzano,verrazzano,Enterprise Container Platform for deploying cloud-native and traditional applications in multi-cloud and hybrid environments.,https://github.com/verrazzano/verrazzano,33,153,21,4959,2020-06-17,2023-03-21
orchestrate-kubernetes,ConsenSys,Orchestrate deployment scripts kubernetes example,https://github.com/ConsenSys/orchestrate-kubernetes,10,17,20,100,2020-03-09,2022-09-07
cloud-operators,IBM,Provision and bind IBM Cloud services to your Kubernetes cluster in a Kubernetes-native way,https://github.com/IBM/cloud-operators,31,41,16,373,2018-11-29,2023-03-07
awesome-dotnet,quozd,"A collection of awesome .NET libraries, tools, frameworks and software",https://github.com/quozd/awesome-dotnet,2492,16349,1110,1577,2014-07-16,2023-03-14
astarte,astarte-platform,Core Astarte Repository,https://github.com/astarte-platform/astarte,26,195,11,5558,2018-03-30,2023-03-20
terraform-google-jx,jenkins-x,A Terraform module for creating Jenkins X infrastructure on Google Cloud,https://github.com/jenkins-x/terraform-google-jx,79,37,20,261,2019-11-27,2023-01-11
kubeprober,erda-project,Large-scale Kubernetes cluster diagnostic tool.,https://github.com/erda-project/kubeprober,29,113,15,302,2021-06-09,2022-08-29
lvm-localpv,openebs,CSI Driver for dynamic provisioning of Persistent Local Volumes for Kubernetes using LVM.,https://github.com/openebs/lvm-localpv,63,146,16,182,2020-12-23,2023-02-27
operator-controller,operator-framework,,https://github.com/operator-framework/operator-controller,14,4,14,39,2022-04-25,2023-03-10
cloud-ingress-operator,openshift,"Operator to manage cloud Ingress/Load balancer scheme, switching between public/private modes",https://github.com/openshift/cloud-ingress-operator,53,17,45,592,2019-12-10,2023-02-27
xl-deploy-kubernetes-operator,xebialabs,The files generated by operator-sdk using Helm charts for different Kubernetes platforms,https://github.com/xebialabs/xl-deploy-kubernetes-operator,2,1,20,1003,2021-08-24,2023-03-21
kube-notary,codenotary,A Kubernetes watchdog for verifying image trust with Codenotary (www.codenotary.com),https://github.com/codenotary/kube-notary,7,59,21,185,2019-06-06,2023-03-09
k8s-home-lab,PhilipSchmid,Setup for a K8s home lab running on a single host (e.g. Intel NUC),https://github.com/PhilipSchmid/k8s-home-lab,12,99,10,68,2020-09-27,2022-09-03
percona-xtradb-cluster-operator,percona,Percona Operator for MySQL based on Percona XtraDB Cluster,https://github.com/percona/percona-xtradb-cluster-operator,165,418,53,1910,2018-10-24,2023-03-20
ArchitectureWeekly,oskardudycz,Architecture Weekly - links and resources to boost your knowledge and developer skills,https://github.com/oskardudycz/ArchitectureWeekly,67,1044,189,380,2020-12-07,2023-03-20
prometheus-operator-app,giantswarm,Kubernetes prometheus operator chart for Giant Swarm clusters,https://github.com/giantswarm/prometheus-operator-app,6,15,15,287,2019-06-12,2023-03-18
cluster-api-provider-terraform-cloud,hashicorp,Kubernetes Cluster API Provider for Terraform Cloud,https://github.com/hashicorp/cluster-api-provider-terraform-cloud,0,16,11,19,2022-10-24,2023-02-01
sdran-in-a-box,onosproject,SDRAN-in-a-Box for SD-RAN project,https://github.com/onosproject/sdran-in-a-box,28,13,15,179,2020-11-20,2023-01-05
entando-sample-app,entando-k8s,,https://github.com/entando-k8s/entando-sample-app,0,0,10,113,2020-02-05,2022-09-22
whereabouts-cni,openshift,Cluster-wide IPAM CNI plugin,https://github.com/openshift/whereabouts-cni,20,22,17,473,2019-12-11,2023-03-20
terraform-metal-kubernetes-bgp,equinix-labs,Kubernetes on Equinix Metal using Calico and MetalLB,https://github.com/equinix-labs/terraform-metal-kubernetes-bgp,31,110,11,121,2019-02-11,2023-01-12
volume-snapshot-mover,migtools,,https://github.com/migtools/volume-snapshot-mover,9,10,12,348,2022-03-01,2023-03-21
KAN,Azure,"KubeAI Application Nucleus for edge is a solution accelerator for creating, deploying, and operating environment-aware solutions at scale that use artificial intelligence (AI) at the edge with the control and flexibility of open-source natively on your environment. ",https://github.com/Azure/KAN,6,36,17,38,2022-03-29,2023-03-07
percona-server-mongodb-operator,alauda,MongoDB operator based on K8S,https://github.com/alauda/percona-server-mongodb-operator,0,0,10,1623,2022-09-13,2022-09-14
k8s-wso2am-operator,wso2,WSO2 API Manager Operator for Kubernetes,https://github.com/wso2/k8s-wso2am-operator,16,20,112,541,2019-10-22,2023-03-07
app-admission-controller,giantswarm,A Kubernetes admission controller for app CRs that is a part of the Giant Swarm app platform.,https://github.com/giantswarm/app-admission-controller,2,0,12,251,2020-10-07,2023-03-15
dhall-kubernetes,dhall-lang,"Typecheck, template and modularize your Kubernetes definitions with Dhall",https://github.com/dhall-lang/dhall-kubernetes,60,575,18,129,2017-09-20,2022-08-25
lowdefy,lowdefy,"An open-source, self-hosted, low-code framework to build internal tools, web apps, admin panels, BI dashboards, workflows, and CRUD apps with YAML or JSON.",https://github.com/lowdefy/lowdefy,120,2186,25,4882,2020-10-01,2023-03-20
cloud_orchestrator,docomoinnovations,,https://github.com/docomoinnovations/cloud_orchestrator,4,5,17,132,2019-08-13,2023-03-06
cloud-credential-operator,openshift,Manage cloud provider credentials as Kubernetes CRDs,https://github.com/openshift/cloud-credential-operator,117,48,20,985,2018-12-21,2023-03-17
tiflow-operator,pingcap,TiFlow-Operator creates and manages TiFlow clusters running in Kubernetes.,https://github.com/pingcap/tiflow-operator,5,0,21,54,2022-07-21,2023-02-09
RADAR-Kubernetes,RADAR-base,Kubernetes deployment of RADAR-base,https://github.com/RADAR-base/RADAR-Kubernetes,7,12,13,682,2019-04-17,2023-03-16
aks-operator,rancher,,https://github.com/rancher/aks-operator,20,6,23,251,2021-01-08,2023-03-20
guide,hobby-kube,Kubernetes clusters for the hobbyist.,https://github.com/hobby-kube/guide,258,5361,114,68,2017-04-18,2023-01-24
upp-kafka,Financial-Times,"Helm package for UPP kafka setup: kafka, zookeeper, kafka-proxy",https://github.com/Financial-Times/upp-kafka,1,2,27,59,2017-08-09,2022-10-27
agnosticv,redhat-cop,Organize and merge YAML files to manage a Catalog,https://github.com/redhat-cop/agnosticv,4,6,10,41,2019-11-13,2023-03-20
ship,replicatedhq,A better way to deploy Kubernetes Helm charts,https://github.com/replicatedhq/ship,68,645,37,2116,2018-03-20,2023-03-20
cilium-grafana-observability-demo,isovalent,,https://github.com/isovalent/cilium-grafana-observability-demo,16,75,38,17,2022-10-18,2023-02-03
kubeturbo,turbonomic,,https://github.com/turbonomic/kubeturbo,64,117,29,1454,2016-04-19,2023-03-17
kubetools,collabnix,Kubetools - Curated List of Kubernetes Tools,https://github.com/collabnix/kubetools,250,854,41,547,2020-01-11,2023-03-19
cluster-api,kubernetes-sigs,"Home for Cluster API, a subproject of sig-cluster-lifecycle",https://github.com/kubernetes-sigs/cluster-api,1093,2810,99,8922,2018-03-07,2023-03-21
etcdadm,kubernetes-sigs,,https://github.com/kubernetes-sigs/etcdadm,122,662,32,1221,2018-06-13,2023-03-14
quay-operator,quay,Operator for deploying and managing Quay,https://github.com/quay/quay-operator,71,104,19,657,2019-02-26,2023-03-17
howtheysre,upgundecha,A curated collection of publicly available resources on how technology and tech-savvy organizations around the world practice Site Reliability Engineering (SRE),https://github.com/upgundecha/howtheysre,665,8229,237,297,2021-02-14,2023-03-13
nuclio,nuclio,High-Performance Serverless event and data processing platform,https://github.com/nuclio/nuclio,486,4785,116,2312,2017-05-19,2023-03-20
Unreal-Engine-Guide,mikeroyal,"Unreal Engine 5 Guide. Learn to develop games for Windows, Linux, macOS, iOS, Android, Xbox Series X|S, PlayStation 4 & 5, Nintendo Switch.",https://github.com/mikeroyal/Unreal-Engine-Guide,55,404,15,45,2021-12-19,2023-03-21
